traveltime,stop_id,stop_name,stop_lat,stop_lon
"(0, 67.0, ['8595005', '8591994', '8592000', '8592107', '8592181', '8592180', '8592217', 'Parent8518452', '8592215', '8501209', '8592217', '8510543', '8592179', '8518452:0:1', '8501209', 'Parent8518452', '8510543', '8592179', '8518452:0:2', '8501209', 'Parent8518452', '8510543', '8592179', '8518452:0:1', '8518452:0:3', '8501209', 'Parent8518452', '8510543', '8592179', '8518452:0:1', '8518452:0:2', '8518452:0:4', '8501209', 'Parent8518452', '8510543', '8592179', '8518452:0:1', '8518452:0:2', '8518452:0:3', '8592049', '8592105', '8593844', '8592103', '8501208', '8592049', '8592105', '8593844', '8592103', '8501208', '8518452:0:4', '8592049', '8592105', '8593844', '8592103', '8501208', '8518452:0:3', '8518452:0:4', '8592049', '8592105', '8593844', '8592103', '8501208', '8518452:0:2', '8518452:0:3', '8518452:0:4', '8592049', '8592105', '8592103', '8592223', '8592210', '8592218', '8592217', '8592211', '8592221', '8510543', '8592215', '8501209', '8592217', 'Parent8518452', '8592179', '8592217', 'Parent8518452', '8510543', '8518452:0:1', '8518452:0:2', '8518452:0:3', '8518452:0:4', '8592049', '8592211', '8592180', '8518452:0:1', '8518452:0:2', '8518452:0:3', '8518452:0:4', '8592049', '8501209', '8501210'])",8595005,"Le Mont-sur-L., Maillefer",46.542454,6.626728
"(0, 33.0, ['8594986', '8501212', '8501211', '8501210'])",8594986,"Chavannes-R., Berges",46.527493,6.5749674
"(0, 17.0, ['8593844', '8501209', '8501210'])",8593844,"Lausanne,Vallée de la Jeunesse",46.52329,6.6076837
"(0, 39.32, ['8593837', '8591995', '8592114', '8501210'])",8593837,"Lausanne, Maladière-Figuiers",46.51692,6.6061296
"(0, 67.0, ['8592193', '8592029', '8595933', '8592086', '8592090', '8591989', '8591985', '8592005', '8591989', '8592090', '8592040', '8592027', '8592024', '8592028', '8592061', '8592086', '8592061', '8591985', '8592024', '8591985', '8592040', '8592134', '8591985', '8592027', '8592024', '8501120', '8501120:0:1', '8501120:0:7', '8501120:0:70', '8501120:0:6', 'Parent8501120', '8501120:0:3', '8501120:0:5', '8501120:0:8', '8501120:0:4', 'Parent8592050', '8592050:0:C', '8592050:0:D', '8592050', '8592050:0:H', '8592052', '8592028', '8592079', '8592027', '8592052', '8592040', '8592027', '8592024', '8501120:0:70', '8501120', '8501120:0:1', '8501120:0:7', '8501120:0:6', '8501120:0:4', 'Parent8501120', '8501120:0:3', '8501120:0:5', '8501120:0:8', 'Parent8592050', '8592050:0:C', '8592050:0:D', '8592050:0:H', '8592050', '8592028', '8592026', '8592050:0:F', '8592079', '8592020', '8592028', '8591985', '8592040', '8592027', '8592024', '8592052', '8592061', '8592026', '8592027', '8592024', '8592052', '8592028', '8592061', '8591986', '8592079', '8592040', '8592027', '8501120', '8501120:0:1', '8501120:0:7', '8501120:0:6', '8501120:0:70', '8501120:0:4', '8501120:0:3', '8501120:0:8', 'Parent8501120', '8501120:0:5', '8592050', '8592050:0:H', 'Parent8592050', '8592050:0:C', '8592050:0:D', '8592052', '8592028', '8592026', '8592050:0:F', '8592020', '8592072', '8592039', '8591979', '8592062', '8592020', '8592039', '8591986', '8592079', '8592039', '8592061', '8592026', '8591986', '8592028', '8592026', '8592086', '8591986', '8592024', '8592028', '8592061', '8592026', '8592086', '8501075', '8592039', '8595933', '8592039', '8592028', '8592061', '8592026', '8591986', '8592079', '8595933', '8592062', '8592084', '8592077', '8591986', '8501075', '8592086', '8591986', '8595933', '8501319', '8588440', '8588439', '8592199', '8595933', '8591986', '8501075', '8592039', '8592084', '8592039', '8595933', '8592062', '8592079', '8592020', '8501120:0:4', '8518452:0:3', '8501209', '8501210'])",8592193,"Pully, Pierraz-Portay",46.50937,6.6434817
"(0, 67.0, ['8592085', '8592060', '8592035', '8592036', '8592102', '8592103', '8501209', '8501210'])",8592085,"Lausanne, Oiseaux",46.53104,6.629531
"(0, 67.0, ['8592067', '8592111', '8592076', '8592104', '8592109', '8592102', '8592103', '8501209', 'Parent8518452', '8510543', '8518452:0:1', '8518452:0:2', '8518452:0:3', '8518452:0:4', '8592049', '8592105', '8593844', '8501208', '8592102', '8592022', '8501208', '8501209', '8518452:0:1', '8501209', 'Parent8518452', '8592215', '8501209', '8592217', '8510543', '8592179', '8518452:0:1', '8518452:0:2', '8518452:0:3', '8518452:0:4', '8592049', '8592105', '8592103', '8510543', '8592179', '8518452:0:2', '8501209', 'Parent8518452', '8510543', '8592179', '8518452:0:1', '8518452:0:3', '8501209', 'Parent8518452', '8510543', '8592179', '8518452:0:1', '8518452:0:2', '8518452:0:4', '8501209', 'Parent8518452', '8510543', '8592179', '8518452:0:1', '8518452:0:2', '8518452:0:3', '8592049', '8592105', '8593844', '8592103', '8501208', '8592049', '8592105', '8593844', '8592103', '8501208', '8518452:0:4', '8592049', '8592105', '8593844', '8592103', '8501208', '8518452:0:3', '8518452:0:4', '8592049', '8592105', '8593844', '8592103', '8501208', '8518452:0:2', '8518452:0:3', '8518452:0:4', '8592105', '8501209', '8501210'])",8592067,"Lausanne, Lisière",46.53243,6.637517
"(0, 67.0, ['8592045', '8592009', '8592051', '8592050', '8592134', '8592097', '8501207', '8593844', '8592106', '8501208', '8592021', '8592022', '8592036', '8591990', '8592097', '8592133', '8591983', '8592080', '8592044', '8592121', '8593838', '8595938', '8592044', '8591983', '8592075', '8592110', '8591989', '8592075', '8592044', '8591983', '8592121', '8591990', '8592064', '8592110', '8592097', '8592046', '8592005', '8592064', '8592110', '8592097', '8592046', '8592075', '8591990', '8501207', '8592075', '8592036', '8592102', '8592022', '8501207', '8591990', '8592109', '8592102', '8592022', '8592036', '8592119', '8591980', '8592041', '8592035', '8592104', '8592001', '8592119', '8591980', '8592041', '8592122', '8592035', '8592001', '8592064', '8591983', '8592075', '8591990', '8592110', '8592097', '8592046', '8592005', '8592097', '8592046', '8591983', '8592075', '8591990', '8592064', '8592110', '8592097', '8592005', '8592134', '8592041', '8592036', '8591990', '8592109', '8592119', '8591980', '8592122', '8592035', '8592001', '8592004', '8592133', '8592134', '8592096', '8592010', '8501160:0:1', '8501160', 'Parent8501160', '8501160:0:2', '8592120', '8592098', '8592122', '8592004', '8591990', '8592097', '8592041', '8592122', '8592036', '8591990', '8592097', '8592041', '8592001', '8592004', '8592133', '8592134', '8592096', '8592010', '8501160:0:2', 'Parent8501160', '8501160', '8501160:0:1', '8592098', '8592001', '8592133', '8592134', '8592096', '8592010', '8501160:0:2', 'Parent8501160', '8501160', '8501160:0:1', '8592098', '8592011', '8592050', '8592064', '8592110', '8592044', '8591983', '8592121', '8592075', '8592064', '8592097', '8592046', '8592005', '8591989', '8592046', '8592005', '8592075', '8592064', '8592110', '8592097', '8592046', '8591989', '8591985', '8592027', '8592122', '8592004', '8592134', '8592046', '8592041', '8592122', '8592001', '8592036', '8592109', '8592119', '8591980', '8592078', '8592036', '8592109', '8592032', '8592119', '8592102', '8592022', '8592078', '8592036', '8592109', '8592032', '8591980', '8591992', '8592041', '8592035', '8592104', '8592001', '8591984', '8591992', '8592041', '8592035', '8592036', '8592109', '8592119', '8591980', '8592041', '8592104', '8592001', '8591984', '8592096', '8592010', '8501160', '8501160:0:1', '8501160:0:2', 'Parent8501160', '8592120', '8592060', '8592011', '8592104', '8592001', '8591984', '8592041', '8592122', '8592035', '8592004', '8592133', '8501207', '8592041', '8592122', '8592001', '8592004', '8592134', '8592096', '8592041', '8592122', '8592035', '8592001', '8592004', '8592133', '8592134', '8592010', '8592041', '8592122', '8592035', '8592001', '8592004', '8592133', '8592134', '8592096', '8501160:0:1', '8592041', '8592122', '8592035', '8592001', '8592004', '8592133', '8592134', '8592096', '8592010', '8501160:0:2', '8501162:0:2', '8592041', '8592122', '8592035', '8592001', '8592004', '8592133', '8592134', '8592096', '8592010', '8501160', '8592041', '8592122', '8592035', '8592001', '8592004', '8592133', '8592134', '8592096', '8592010', '8501160:0:2', '8501160:0:1', 'Parent8501160', '8592041', '8592122', '8592035', '8592001', '8592004', '8592133', '8592134', '8592096', '8592010', '8501160:0:2', '8501160', '8501160:0:1', '8592120', '8592060', '8592098', '8592011', '8592135', '8591988', '8579253', '8501181:0:2', '8501181', 'Parent8501181', '8501181:0:1', '8591818', '8592125', '8590442', '8592120', '8592060', '8592098', '8592011', '8592135', '8591988', '8579253', '8501181:0:2', 'Parent8501181', '8501181', '8501181:0:1', '8591818', '8592125', '8590442', '8501160:0:1', 'Parent8501160', '8592120', '8592060', '8592098', '8592011', '8592135', '8591988', '8579253', 'Parent8501181', '8501181', '8501181:0:1', '8501181:0:2', '8591818', '8592125', '8590442', 'Parent8501160', '8501160', '8592120', '8592060', '8592098', '8592011', '8592135', '8591988', '8579253', '8501181:0:2', 'Parent8501181', '8501181', '8501181:0:1', '8591818', '8592125', '8590442', '8501160:0:2', '8501160', 'Parent8501160', '8592120', '8592060', '8592098', '8592011', '8592135', '8591988', 'Parent8501160', '8501160:0:2', '8501160', '8501160:0:1', '8592120', '8592060', '8592098', '8592041', '8592122', '8592001', '8592004', '8592133', '8592134', '8592096', '8592010', '8501160:0:1', '8501160:0:2', '8501160', 'Parent8501160', '8592120', '8592011', '8592135', '8591988', '8579253', '8501181:0:2', '8501181', 'Parent8501181', '8501181:0:1', '8591818', '8592125', '8590442', '8592011', '8592035', '8592001', '8592004', '8592133', '8592096', '8592010', '8501160:0:1', '8501160:0:2', 'Parent8501160', '8501160', '8592120', '8592060', '8592098', '8592135', '8591988', '8579253', 'Parent8501181', '8501181:0:2', '8501181', '8501181:0:1', '8591818', '8592125', '8590442', '8592135', '8591988', '8592010', '8501160:0:1', '8501160:0:2', '8501160', 'Parent8501160', '8592120', '8592098', '8592011', '8591988', '8592133', '8592096', '8592010', '8501160:0:1', '8501160', '8501160:0:2', 'Parent8501160', '8592120', '8592098', '8592011', '8592135', '8579253', '8501181:0:2', '8501181', '8501181:0:1', 'Parent8501181', '8591818', '8592125', '8590442', '8579254', '8579253', '8501181:0:2', '8501181', 'Parent8501181', '8501181:0:1', '8591818', '8592133', '8501160:0:1', '8501160', '8501160:0:2', 'Parent8501160', '8592098', '8592011', '8591988', '8579253', '8592133', '8592134', '8501160:0:1', '8501160:0:2', '8501160', 'Parent8501160', '8592098', '8592011', '8591988', '8501120:0:4', '8501120', '8501120:0:1', '8501120:0:7', '8501120:0:6', '8501120:0:70', '8501120:0:3', '8501120:0:8', 'Parent8501120', '8501120:0:5', '8501181:0:2', 'Parent8501181', '8501181', '8501181:0:1', '8592050:0:H', '8592050:0:C', '8592050', '8592050:0:D', 'Parent8592050', '8591818', '8590442', '8592050:0:F', '8579254', '8501120:0:4', '8501120:0:3', 'Parent8501120', '8501120:0:8', '8501120:0:70', '8501120:0:6', '8501120:0:5', '8501120', '8501120:0:7', '8501120:0:1', 'Parent8501181', '8592133', '8501160:0:2', '8501160', 'Parent8501160', '8501160:0:1', '8592098', '8592011', '8591988', '8579253', '8501120:0:3', 'Parent8501120', '8501120:0:4', '8501120:0:8', '8501120', '8501120:0:70', '8501120:0:6', '8501120:0:1', '8501120:0:5', '8501120:0:7', '8501181', '8592133', '8501160:0:2', '8501160', 'Parent8501160', '8501160:0:1', '8592098', '8592011', '8591988', '8579253', '8501120:0:70', '8501120:0:4', '8501120:0:3', 'Parent8501120', '8501120:0:8', '8501120', '8501120:0:1', '8501120:0:7', '8501120:0:6', '8501120:0:5', '8501181:0:2', '8592133', '8501160:0:2', '8501160', 'Parent8501160', '8501160:0:1', '8592098', '8592011', '8591988', '8579253', '8501120:0:70', '8501120:0:4', '8501120:0:3', 'Parent8501120', '8501120:0:8', '8501120', '8501120:0:1', '8501120:0:6', '8501120:0:5', '8501120:0:7', '8501181', 'Parent8501181', '8501181:0:1', '8592133', '8501160:0:2', '8501160', 'Parent8501160', '8501160:0:1', '8592098', '8592011', '8591988', '8579253', '8501120:0:3', 'Parent8501120', '8501120:0:4', '8501120:0:8', '8501120', '8501120:0:70', '8501120:0:6', '8501120:0:1', '8501120:0:5', '8501120:0:7', '8501181', '8501181:0:2', 'Parent8501181', '8592050:0:D', '8592050', '8592050:0:C', 'Parent8592050', '8592050:0:H', '8591818', '8592125', '8590442', '8592050:0:F', '8579254', '8592050:0:D', '8592050:0:H', 'Parent8592050', '8592050', '8592050:0:C', '8591818', '8592125', '8590442', '8592050:0:F', '8579254', 'Parent8501181', '8501181:0:1', '8592050:0:D', '8592050:0:H', 'Parent8592050', '8592050', '8592050:0:C', '8591818', '8592125', '8590442', '8592050:0:F', '8579254', '8501181:0:2', '8501181:0:1', '8592050:0:D', '8592050', '8592050:0:C', 'Parent8592050', '8592050:0:H', '8591818', '8592125', '8590442', '8592050:0:F', '8579254', '8501181:0:1', '8501181', '8501181:0:2', '8592050', 'Parent8592050', '8592050:0:D', '8592050:0:C', '8592050:0:H', '8592125', '8590442', '8592050:0:F', '8579254', '8592134', '8591984', '8592119', '8591980', '8591992', '8592035', '8592104', '8592109', '8592032', '8592119', '8591980', '8591992', '8592035', '8591998', '8591984', '8592060', '8592076', '8592001', '8592120', '8592060', '8592076', '8592135', '8592033', '8592096', '8592010', '8501160', '8501160:0:1', 'Parent8501160', '8501160:0:2', '8592120', '8592041', '8592035', '8592001', '8592133', '8591984', '8592096', '8592010', '8501160', '8501160:0:1', '8501160:0:2', 'Parent8501160', '8592060', '8592035', '8592104', '8592001', '8591984', '8592096', '8592010', '8501160', 'Parent8501160', '8501160:0:1', '8501160:0:2', '8592120', '8592011', '8592076', '8592135', '8592033', '8592085', '8592034', '8592125', '8592098', '8592011', '8592135', '8591984', '8592096', '8592010', '8501160:0:1', '8501160', '8501160:0:2', 'Parent8501160', '8592120', '8592060', '8592098', '8592011', '8592076', '8591988', '8592033', '8592034', '8592125', '8590442', '8592053', '8592071', '8592138', '8504176', '8591988', '8592033', '8592034', '8592125', '8592060', '8592098', '8592011', '8592004', '8592133', '8592096', '8592010', '8501160:0:2', 'Parent8501160', '8501160', '8501160:0:1', '8592098', '8592040', '8592134', '8591985', '8592005', '8591989', '8592090', '8592040', '8592027', '8592005', '8591985', '8592040', '8592024', '8501120', '8501120:0:1', '8501120:0:7', '8501120:0:6', '8501120:0:4', 'Parent8501120', '8501120:0:3', '8501120:0:5', '8501120:0:8', '8501120:0:70', 'Parent8592050', '8592050', '8592050:0:H', '8592050:0:D', '8592050:0:C', '8592052', '8592028', '8592026', '8592079', '8592024', '8592028', '8592061', '8592027', '8592024', '8591985', '8592040', '8592027', '8592052', '8592040', '8592027', '8592024', '8501120:0:70', '8501120', '8501120:0:1', '8501120:0:7', '8501120:0:6', '8501120:0:4', 'Parent8501120', '8501120:0:3', '8501120:0:5', '8501120:0:8', 'Parent8592050', '8592050:0:C', '8592050:0:D', '8592050:0:H', '8592050', '8592028', '8592026', '8592050:0:F', '8592079', '8592020', '8592028', '8591985', '8592040', '8592027', '8592024', '8592052', '8592061', '8592026', '8592027', '8592024', '8592052', '8592028', '8592061', '8591985', '8592024', '8592028', '8592026', '8592086', '8591986', '8592039', '8591986', '8592079', '8592020', '8592039', '8591986', '8592079', '8592039', '8592061', '8592026', '8591986', '8501120', '8592040', '8592027', '8579253', '8501120:0:8', '8518452:0:1', '8501209', '8501210'])",8592045,"Lausanne, Floreyres",46.51714,6.648674
"(0, 42.0, ['8592001', '8592036', '8592102', '8592103', '8501209', '8501210'])",8592001,"Lausanne, Boston",46.523895,6.6228566
"(0, 62.0, ['8591961', '8501216', '8593867', '8594986', '8501212', '8501211', '8501210'])",8591961,"Ecublens VD, Villars",46.529526,6.5611243
"(1, 'already visited', {'8591940', '8570164', '8592141', '8504178', '8592139', '8592142', '8573634', '8507540'})",8591940,"Cugy VD, Cavenette",46.580112,6.6356754
"(1, 'already visited', {'8588842', '8592212', '8510422', '8510421', '8595148', '8592203', '8593869', '8593817', '8592214', '8588840', '8592207', '8592210', 'Parent8501118', '8592201', '8592204', '8588983', '8501118:0:2', '8588838', '8592209', '8592202', '8592221', '8592178', '8592213', '8595534', '8592206', '8501118:0:4', '8592205', '8595986', '8592222', '8510721', '8501117:0:4', '8592223', '8588843', '8588839', '8501118:0:3', '8595516', '8588841', '8501118:0:5', '8593816', '8530749', '8592218', '8592192', '8592220', '8592208', '8591939', '8593866', '8501118:0:1'})",8588842,"Crissier, Bré",46.55048,6.5792704
"(1, 'already visited', {'8592053', '8587357', '8592033', '8592131', '8592055', '8592132', '8510575', '8579238', '8592116', '8592017', '8591971', 'Parent8579239', '8579238:0:D', '8591970', '8579239:0:B', '8592143', '8592074', '8579237', '8592048', '8592076', '8592091', '8592111', '8592031', '8595004', '8592099', '8593249', '8589525', '8592059', '8592118', '8592071', '8592008', '8587546', '8579239', '8591977', '8592128', '8592003', '8592016', '8592082', '8592018', '8591982', '8589523', '8593821', '8504176', '8579239:0:E', '8591997', '8592063', '8592066', '8592115', '8592019', '8591965', '8592034', '8591991', '8592081', '8591964', '8592047', '8592092', '8591966', '8592054', '8592089', '8592137', '8592067', '8590442', '8592138', '8592085'})",8579239:0:E,"Epalinges, Croisettes",46.543095,6.6615467
"(0, 67.0, ['8504176', '8592135', '8591984', '8592119', '8592102', '8592103', '8501209', '8501210'])",8504176,"Lausanne, Tunnel",46.525448,6.6344986
